Site ,Region,Plot_No,Species_Code,Latin_Name,Total,Browsed,StumpSprout
APB_Chubb_E,ALB,872,QUIL,Quercus ilicifolia,46,0,0
APB_Chubb_E,ALB,872,QUCO,Quercus coccinea,9,0,0
APB_Chubb_E,ALB,872,QUPR,Quercus prinoides,2,0,0
APB_Chubb_E,ALB,871,QUIL,Quercus ilicifolia,2,0,0
APB_Chubb_E,ALB,870,QUIL,Quercus ilicifolia,20,0,0
APB_Chubb_E,ALB,870,QUPR,Quercus prinoides,6,0,0
APB_Chubb_E,ALB,870,ACRU,Acer rubrum,6,0,0
APB_Chubb_E,ALB,869,ACRU,Acer rubrum,7,2,0
APB_Chubb_E,ALB,869,QUVE,Quercus velutina,1,0,0
APB_Chubb_E,ALB,869,PRSE,Prunus serotina,4,0,0
APB_Chubb_E,ALB,869,QUCO,Quercus coccinea,10,0,6
APB_Chubb_E,ALB,869,QUIL,Quercus ilicifolia,1,0,0
APB_Chubb_E,ALB,869,QUPR,Quercus prinoides,1,0,0
APB_Chubb_E,ALB,868,QUCO,Quercus coccinea,1,0,0
APB_Chubb_E,ALB,868,QUIL,Quercus ilicifolia,22,0,0
APB_Chubb_E,ALB,868,PRSE,Prunus serotina,2,0,0
APB_Chubb_E,ALB,867,ACRU,Acer rubrum,13,1,0
APB_Chubb_E,ALB,867,PRSE,Prunus serotina,15,0,0
APB_Chubb_E,ALB,867,QUCO,Quercus coccinea,2,0,0
APB_Chubb_E,ALB,867,MASP,Malus species,1,0,0
APB_Chubb_E,ALB,867,AMSP,Amelanchier spp.,1,0,0
TNCO_ESDB2,NH,281,QUIL,Quercus ilicifolia,22,0,0
TNCO_ESDB2,NH,282,QUIL,Quercus ilicifolia,19,0,0
TNCO_ESDB2,NH,283,PIRI,Pinus rigida,9,0,0
TNCO_ESDB2,NH,283,QUIL,Quercus ilicifolia,10,0,0
TNCO_ESDB2,NH,284,QUIL,Quercus ilicifolia,47,0,0
TNCO_ESDB2,NH,285,QUIL,Quercus ilicifolia,28,0,0
TNCO_ESDB2,NH,285,PIRI,Pinus rigida,1,0,0
TNCO_ESDB2,NH,286,QUIL,Quercus ilicifolia,32,0,0
TNCO_ESDB2,NH,287,QUIL,Quercus ilicifolia,13,0,0
TNCO_ESDB2,NH,288,QUIL,Quercus ilicifolia,50,0,0
TNCO_ESDB2,NH,289,PIRI,Pinus rigida,2,0,0
TNCO_ESDB2,NH,289,QUIL,Quercus ilicifolia,20,0,0
TNCO_ESDB2,NH,290,QUIL,Quercus ilicifolia,34,0,0
TNCO_ESDB2,NH,291,QUIL,Quercus ilicifolia,36,0,0
TNCO_ESDB2,NH,292,QUIL,Quercus ilicifolia,41,0,0
TNCO_ESDB2,NH,293,QUIL,Quercus ilicifolia,10,0,0
TNCO_ESDB2,NH,294,QUIL,Quercus ilicifolia,30,0,0
TNCO_ESDB2,NH,295,QUIL,Quercus ilicifolia,17,0,0
TNCO_ESDB2,NH,296,QUIL,Quercus ilicifolia,21,0,0
TNCO_ESDB2,NH,297,QUIL,Quercus ilicifolia,3,0,0
TNCO_ESDB2,NH,298,QUIL,Quercus ilicifolia,31,0,0
